,index,Topic,Sentiment,TweetId,TweetDate,TweetText,Sentiment
161,1808,apple,2,125405429583970305,Sun Oct 16 02:59:18 +0000 2011,Un abrazo a tod@s desde el @Apple Store en #NewYork. Es un honor sumarse a la gente que honra la memora y el #genio de #SteveJobs.,2
162,785,apple,0,126388023725268992,Tue Oct 18 20:03:47 +0000 2011,"Boy, could @apple make it any harder to put my purchased music from the cloud on to my new macbook pro? ""You must authorize this computer…""",0
163,2035,google,2,126506683131379713,Wed Oct 19 03:55:18 +0000 2011,"ابرز مميزات Android 4.0 
موجوده بهذا الفديو 
http://t.co/ZE4BZfph
#google #android @Abdullah347",2
164,1317,google,0,126493616519647232,Wed Oct 19 03:03:23 +0000 2011,"Android ice-cream sandwich's ""Face Unlock"" fails to perform recognition when demo'ed on stage :D
#google #Nexus http://t.co/CSAeFRHc",0
165,990,apple,0,125633065878958080,Sun Oct 16 18:03:51 +0000 2011,not happy with @apple right now. the upgrade to my itouch4 took out my itouch and laptop. #help,0
166,1747,apple,2,126000885485678592,Mon Oct 17 18:25:26 +0000 2011,En la tienda de @Apple WoooooW Que legado dejaste #SteveJobs iAdmire U. Está Repletoooo iFull LOL,2
167,282,apple,3,125927536847880192,Mon Oct 17 13:33:59 +0000 2011,IHS: iPhone 4S shows key design and component changes. http://t.co/gZmdzvLe  @apple #apple #iphome4S #ios5,3
168,564,google,3,126530766829129728,Wed Oct 19 05:31:00 +0000 2011,Unwrapping Ice Cream Sandwich on the Galaxy Nexus: (Cross-posted on the Official Google blog)Bea... http://t.co/K10SvnNr #google #mobile,3
169,1723,apple,2,126270990459219968,Tue Oct 18 12:18:44 +0000 2011,"So ya my ITunes is in Japanese???
@apple
#lostasamothafucka",2
170,1411,microsoft,1,126605340270788608,Wed Oct 19 10:27:19 +0000 2011,"Is #Google Down? http://t.co/wFrzKYsN via @Ejunkie Good for #Bing, #Microsoft ’s investments paying off",1
171,1935,google,2,126523560096313344,Wed Oct 19 05:02:22 +0000 2011,"“@rianru: #Google и #Samsung представили новую версию операционной системы - Android 4.0 Ice Cream Sandwich http://t.co/DhLHoexZ”
#Vfacebook",2
172,51,apple,3,126328424624160768,Tue Oct 18 16:06:58 +0000 2011,Bah! Genius BAR // RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn,3
173,480,apple,3,125326760769372160,Sat Oct 15 21:46:42 +0000 2011,when is @apple gonna update the fact that i can't see emoji on twitter for mac?,3
174,1775,apple,2,125826633713201152,Mon Oct 17 06:53:01 +0000 2011,@chachasikes @iphone @apple on the iphone4s???,2
175,1607,twitter,1,126863766334873600,Thu Oct 20 03:34:13 +0000 2011,#Twitter is interesting 24hrs a day. #Facebook is interesing 2hrs a day.,1
176,1010,apple,0,125464229577891840,Sun Oct 16 06:52:58 +0000 2011,@apple pls launch #Siri on iphone4 .. Disappointed after spending hours for upgrading to iOS5..,0
177,1691,apple,2,126405660308021248,Tue Oct 18 21:13:52 +0000 2011,"Casi 30 años usando PC, de ellos casi 4 Mac y tengo q decir que el Macbook Air 11"" de @apple es de largo lo mejor. No imagino como mejorarlo",2
178,2084,google,2,126499359528468480,Wed Oct 19 03:26:12 +0000 2011,Pearson и Google запускают открытую систему дистанционного обучения http://t.co/YglYrzWj #google,2
179,700,apple,1,125714253452812288,Sun Oct 16 23:26:28 +0000 2011,RT @tomkeene Thx @instagram Thx @apple #hypo #D-76 #tri-x http://t.co/BPPJwncp,1
180,67,apple,3,126309939961536513,Tue Oct 18 14:53:31 +0000 2011,@Dropbox balked at acquisition by @Apple. My apps thank them. :)  http://t.co/VsYPl9Xu,3
181,1813,apple,2,125346522618535937,Sat Oct 15 23:05:14 +0000 2011,"Fico manso os preços desses IPHONEs,absurdos R$ 2.500! Assim não dá Fía @apple, Só se eu fizesse programa na Beira Mar :(",2
182,1161,google,1,126500614552289282,Wed Oct 19 03:31:11 +0000 2011,"ICS looks awesome, please let me have it on my phone!  #android #google #motorola",1
183,1967,google,2,126519390245109760,Wed Oct 19 04:45:47 +0000 2011,Lucha de Titanes: Las tres mejores alternativas a #Google Earth http://t.co/5X5pVRHr #Linux via @gabriel_j_gomez:,2
184,471,apple,3,125345723020607488,Sat Oct 15 23:02:03 +0000 2011,"Siri is cool but more importantly handy and FUNNY. @Apple please configure it for Canada. What's with the racism, EH?",3
185,2192,google,2,126491743301537792,Wed Oct 19 02:55:56 +0000 2011,To gostando do Android 4.0  #google #android,2
186,1921,google,2,126525853738860544,Wed Oct 19 05:11:28 +0000 2011,#google - @pc_insecurities-  another rise in my website results part 6 http://t.co/OESQu4Q5 #salisbury,2
187,1594,twitter,1,126873128348561409,Thu Oct 20 04:11:25 +0000 2011,"@TheMarketaire This whole #Facebook change makes more nervous than excited. What about privacy, etc.? I much prefer #Twitter",1
188,746,apple,1,125402412147146752,Sun Oct 16 02:47:19 +0000 2011,@Blackberry & @Facebook U R really about to make me throw this @Blackberry in the trash an get an @Apple iPhone! @Facebook upload issues!,1
189,2244,google,2,126489254535774208,Wed Oct 19 02:46:02 +0000 2011,"Editeur de photo maintenant : redimensionner, .... (ce qu'on avait déjà vu) #google #nexusprime",2
190,342,apple,3,125727869363163137,Mon Oct 17 00:20:34 +0000 2011,"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/zRBak7kL #PampersHelloApps",3
191,2286,google,2,126487422249861120,Wed Oct 19 02:38:46 +0000 2011,Reconnaissance Faciale de ouf là ! :p #google #android,2
192,2205,google,2,126491237720141825,Wed Oct 19 02:53:55 +0000 2011,Messagerie vocale directement dans ICS #google #nexusprime,2
193,1503,microsoft,0,126662601139695616,Wed Oct 19 14:14:52 +0000 2011,Which planet is he living on? #Microsoft #CEO #Fail #palmface http://t.co/3zcq60SF,0
194,2126,google,2,126495020156063744,Wed Oct 19 03:08:57 +0000 2011,Samsung、Android 4.0搭載のGoogleブランド端末「GALAXY Nexus」を発表 - ITmedia http://t.co/t0CrKsoo #google,2
195,332,apple,3,125815990620659713,Mon Oct 17 06:10:44 +0000 2011,@Apple needs to take down the Steve Jobs tribute and get back to promoting the brand - put the Cloud on the front page and start explaining,3
196,1803,apple,2,125485687339352064,Sun Oct 16 08:18:13 +0000 2011,@Le_M_Poireau Mais moi je voudrais pas que @apple donne mon fichier @LaLibreBe. Marre d'être spammée par les journaux désespérés.,2
197,69,apple,3,126302918797312000,Tue Oct 18 14:25:37 +0000 2011,"Just when #TomCruise thought he had a unique name for his daughter, @Apple pulls the rug out from under him with the new #Siri App.",3
198,530,google,3,126534080627093504,Wed Oct 19 05:44:10 +0000 2011,http://t.co/e5ClGzsI #google,3
199,1381,microsoft,1,126714241427312641,Wed Oct 19 17:40:04 +0000 2011,Ballmer Thinks You Have To Be A Computer Scientist To Use Android http://t.co/VKV2TBcj #tech #microsoft (i agree to some extent),1
200,1435,microsoft,0,126788223409197058,Wed Oct 19 22:34:02 +0000 2011,#Microsoft #Windows Media Centre GUI #Fail #MajorFail,0
201,1573,twitter,1,126880912754475008,Thu Oct 20 04:42:21 +0000 2011,#Twitter &gt; #Facebook,1
202,1900,google,2,126528826279866369,Wed Oct 19 05:23:17 +0000 2011,@NattaliaAlba mejor consulta ana y mia en #google hahahha(:,2
203,1550,microsoft,0,126543225501650944,Wed Oct 19 06:20:30 +0000 2011,#Apple eclipsed #Microsoft http://t.co/wEdPbcPx,0
204,1368,microsoft,1,126735438948995072,Wed Oct 19 19:04:17 +0000 2011,Can't wait until I can visit the holodeck! Thanks for sharing. RT @karljuhlke Beam me up #Microsoft! Microsoft has... http://t.co/ZGbk3xnK,1
205,1502,microsoft,0,126666110237032448,Wed Oct 19 14:28:48 +0000 2011,I did the best of everyone who failed - Bill Gate #Microsoft,0
206,1053,apple,0,125303217214062592,Sat Oct 15 20:13:09 +0000 2011,@apple thanks apple for ios 5 and losing all my contacts!,0
207,1288,google,0,126520337289580544,Wed Oct 19 04:49:33 +0000 2011,"is mulling #google+ but hmmm, just aint shore bout nuther social media profile.",0
208,2046,google,2,126504734864576512,Wed Oct 19 03:47:33 +0000 2011,"Andy Rubin de #Google develó oficialmente el Samsung #GalaxyNexus, 1er smartphone con #Android4.0 Ice Cream Sandwich http://t.co/dKGCvjsG""",2
209,507,apple,3,125257803790159873,Sat Oct 15 17:12:42 +0000 2011,bored - need a new intriguing #app for my #iPad.  Any suggestions?  @apple #yyc @Gadget_Guy,3
210,1932,google,2,126523941035577344,Wed Oct 19 05:03:52 +0000 2011,#Google Endlich: Alle offiziellen Details zum Google Galaxy Nexus und zu Android Ice Cream Sandwich (mit Videos)... http://t.co/V4IbwFpP,2
211,1333,google,0,126487604035198976,Wed Oct 19 02:39:29 +0000 2011,facial recognition failed #IceCreamSandwich jajajajajajaj #FacialUnlock #samsumg #Google,0
212,461,apple,3,125364154629492737,Sun Oct 16 00:15:18 +0000 2011,Proof that my dad loves my sis more. RT @AnnaCorinne16 woke up to my dad at my door w my new iphone. he surprised me & went to @apple!,3
213,1393,microsoft,1,126674853230149632,Wed Oct 19 15:03:33 +0000 2011,“@sinanaral: Check out the new #Microsoft #faculty fellows here: http://t.co/2oeNsVG8 poised to change the world!” Go @jure !,1
214,2042,google,2,126505070098518016,Wed Oct 19 03:48:53 +0000 2011,#Google #Android os4.0発表会内容!! http://t.co/qseGK2Zy,2
215,1040,apple,0,125334948017213441,Sat Oct 15 22:19:14 +0000 2011,"Warning: if iphone apps spontaneously loose data, it might not be the app's fault - http://t.co/1SEsvWwm #ios5downgrade @apple @marcoarment",0
216,84,apple,3,126283761754185728,Tue Oct 18 13:09:29 +0000 2011,"@azee1v1 @apple @umber Better file info/easier to get to, duplication of files when importing. Categorizing files.",3
217,629,apple,1,126312877916307458,Tue Oct 18 15:05:11 +0000 2011,&lt;3 #ios5 @apple,1
218,1877,google,2,126531280253882368,Wed Oct 19 05:33:02 +0000 2011,"#google JL – Fashion GmbH, Zollikon, femme essentielle: SHOPPING: SUISSE: par astramedia: JL – Mode G... http://t.co/rZKIDJv6 #wikileaks",2
219,173,apple,3,126049560878526464,Mon Oct 17 21:38:51 +0000 2011,Hey @apple why is Siri not available for the Mac?,3
220,1836,google,2,126534649995464704,Wed Oct 19 05:46:26 +0000 2011,Microsoft Word - Ch 3 Solutions IE done pdf ebook:  http://t.co/h4X0gHBl #google,2
221,73,apple,3,126300596633481216,Tue Oct 18 14:16:23 +0000 2011,"@BeeeThree I am aye, I wasn't @apple",3
222,889,apple,0,126031969166434304,Mon Oct 17 20:28:57 +0000 2011,"GAH. @apple iOS 5 opens text messages painfully slow, on top of 3 restore attempts 2 succeed. Early adopterness gets better of me.",0
223,109,apple,3,126185114173583360,Tue Oct 18 06:37:30 +0000 2011,@SamsungMobileUS @Apple would disagree with you right now.,3
224,886,apple,0,126037831301869568,Mon Oct 17 20:52:15 +0000 2011,Apparently fuzzball crashes on #iOS5. Congratulations @apple on another incompatible upgrade,0
225,1743,apple,2,126022958710915072,Mon Oct 17 19:53:09 +0000 2011,"http://t.co/k8RQwXty 
para que descargues apps para tu dispositivo #iOS de @Apple.",2
226,1572,twitter,1,126881080178507776,Thu Oct 20 04:43:01 +0000 2011,Today I was introduced as BigDealDawson at #LGFW !  O #twitter and #social media I love you! Teehee xx,1
227,2203,google,2,126491290627080194,Wed Oct 19 02:54:08 +0000 2011,RT @twandroid: Messagerie vocale directement dans ICS #google #nexusprime,2
228,1366,microsoft,1,126738939594813440,Wed Oct 19 19:18:12 +0000 2011,Awesome! #Microsoft  #holodeck bit.ly/qpGxle,1
229,1056,apple,0,125301393560047616,Sat Oct 15 20:05:54 +0000 2011,"RT @tomcolontonio: Didn't it occur to @apple #apple that ppl share iTunes accounts amongst family's ?????
Wtf!!!!",0
230,2086,google,2,126499256503762944,Wed Oct 19 03:25:47 +0000 2011,Cómo funciona #Google AdWords  http://t.co/8kuFtEVY vía @JuanPittau,2
231,637,apple,1,126256230397259776,Tue Oct 18 11:20:05 +0000 2011,@apple @jilive @DanielPink: Apple sells 4 million iPhone 4S units in first weekend ... Steve Jobs brilliance lives on for ever! #iphone #RVA,1
232,48,apple,3,126330974270271488,Tue Oct 18 16:17:06 +0000 2011,RT @edatpost: Bah! Genius BAR // RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn,3
233,509,apple,3,125250721280040961,Sat Oct 15 16:44:33 +0000 2011,"And @Apple I still have an old MBP from 2006 which I use - which can't run #Lion, I still like to sync it!",3
234,613,apple,1,126360398885687296,Tue Oct 18 18:14:01 +0000 2011,Wow. Great deals on refurbed #iPad (first gen) models. RT: Apple offers great deals on refurbished 1st-gen iPads http://t.co/ukWOKBGd @Apple,1
235,727,apple,1,125585606100267008,Sun Oct 16 14:55:16 +0000 2011,Impressive service @apple genius bar metro centre. Power cable replaced free n booked in for screen replacement for free :- D,1
236,1908,google,2,126526946946457601,Wed Oct 19 05:15:49 +0000 2011,#Google revela o Anddroi 4.0 Ice Cream Sandwich: O Google revelou hoje durante um evento em… http://t.co/pfzUy1i2,2
237,1745,apple,2,126005063595466753,Mon Oct 17 18:42:02 +0000 2011,Lekkere garantie volgens #radar bij @apple. #Ned1,2
238,1586,twitter,1,126876125107462144,Thu Oct 20 04:23:20 +0000 2011,"RT @EverettColdwell: @SusanFelicity One really good thing with #twitter is that most people appear to be on the progressive, left, socia ...",1
239,940,apple,0,125929899071516676,Mon Oct 17 13:43:22 +0000 2011,@Apple - why do I have to have apps I am updating in their original 'folder' location? That was painful.,0
240,1868,google,2,126532119278264320,Wed Oct 19 05:36:22 +0000 2011,@Vusala_Abidin xeyirli ugurlu olsun.amma deyen ciddi yenilik yoxdu. #google #nexus #android,2
241,1604,twitter,1,126865422174785536,Thu Oct 20 03:40:48 +0000 2011,"RT @drewbezanson: You can literally go back and forth between #Facebook, #twitter, #text and #email all do. #technology is too good.",1
242,2221,google,2,126490448436015104,Wed Oct 19 02:50:47 +0000 2011,A diagramação das fotos está bem parecida com a do windows mango #icecreamsandwich #galaxynexus #google #samsung,2
243,2215,google,2,126490589125550080,Wed Oct 19 02:51:21 +0000 2011,サムスン、Googleと共同でGoogleリファレンス機「Galaxy Nexus」を正式発表、11月に世界各地で発売　http://t.co/zwSUFuez #androidjp #samsung #google #galaxynexus,2
244,782,apple,0,126391082308206593,Tue Oct 18 20:15:56 +0000 2011,OMG @apple WHY THE FUCK DID YOU DELETE ALL MY MUSIC YOU DICKS,0
245,1893,google,2,126529265142472704,Wed Oct 19 05:25:02 +0000 2011,Der langsame Tod von SEO?? #Google -Suche  für eingeloggte User verschlüsselt - http://t.co/1Gop6W4r #socialmedia #marketing  #search #seo,2
246,2004,google,2,126514555743518720,Wed Oct 19 04:26:35 +0000 2011,#Publicidad Galaxy Nexus es la próxima generación de dispositivos Nexus co-desarrollado por #Samsung y #Google l http://t.co/yVWrw98h,2
247,800,apple,0,126358272084152320,Tue Oct 18 18:05:34 +0000 2011,Gotta say the @Apple itouch iphone shuffle etc.. sound quality is AWFUL.. painfully crap. Its been a downgrade from @Sony sound quality wise,0
248,1413,microsoft,1,126599751402668032,Wed Oct 19 10:05:07 +0000 2011,RT @DariuszPorowski: RT Me too! @rem8: On my way home from 1st day of #MTS11. Had great time with @alead @DariuszPorowski and others #mv ...,1
249,1563,twitter,1,126883448173510656,Thu Oct 20 04:52:26 +0000 2011,"•Take Off Make up 
• Say A Little More On #twitter 
• Go to Sleep &lt;3

like my plan?(;",1
250,1739,apple,2,126054622564589569,Mon Oct 17 21:58:58 +0000 2011,"جهاز من كل ثلاثه تحمل iOS 5
""@TechCrunch: iOS 5 Already Installed On 1 In 3 Eligible Devices http://t.co/2Hijv2LK by @grg"" @apple @ios5",2
251,1023,apple,0,125399780527570944,Sun Oct 16 02:36:52 +0000 2011,@apple I'm still waiting for you to deliver my phone to @sprint,0
252,1512,microsoft,0,126642328466243584,Wed Oct 19 12:54:18 +0000 2011,"#microsoft still didn't managed access to #metro apps on ""older"" netbooks. #win8 #resolution",0
253,2011,google,2,126512924385738752,Wed Oct 19 04:20:06 +0000 2011,"Cupom Google AdWords +
Promo Starter Kit da LogosBr = Divulgação Eficaz e de Graça!
Confira: 
http://t.co/kf9supYG
#Google #AdWords #LogosBr",2
254,1383,microsoft,1,126705831126384640,Wed Oct 19 17:06:38 +0000 2011,"Validated that #Microsoft #iSCSI target in Win Server 8 works fine with #VMware #vSphere5 / ESXi5, no errors - more: http://t.co/6qnLWFt7",1
255,1426,microsoft,1,126499160995282944,Wed Oct 19 03:25:24 +0000 2011,"Absolutely loving the ARC mouse, courtesy of the one and only @gregulator0. #inspired #microsoft",1
256,1582,twitter,1,126877209813188608,Thu Oct 20 04:27:38 +0000 2011,"Dear #Twitter, I fucking missed you today, &gt;&gt; internet was down :/",1
257,18,apple,3,126387460463788032,Tue Oct 18 20:01:33 +0000 2011,@apple gonna see if anyone stayed logged into their fb or twitter #TroubleMaker,3
258,366,apple,3,125667332931596290,Sun Oct 16 20:20:01 +0000 2011,"""3 principal global players will be active in every market...@Amazon, @Apple, & @Kobo."" #fbf11 #publaunch @MikeShatzkin http://t.co/1ndxcMO1",3
259,1248,google,1,126489393526616064,Wed Oct 19 02:46:36 +0000 2011,Better gallery app to be included with Android 4.0 as well. #Google #Android #ICS,1
260,2021,google,2,126509203148902400,Wed Oct 19 04:05:19 +0000 2011,Auch Google gefällt das Panda 2.5 Update nicht – Analyse eines Rollbacks « Searchmetrics SEO Blog http://t.co/2LvpBK0J #google #panda #seo,2
